id,name,genre,keywords,overview,cast,feature,poster,backdrop,rating,year_aired
124364,From,Mystery Drama Sci-Fi & Fantasy,horror,"Unravel the mystery of a nightmarish town in middle America that traps all those who enter. As the unwilling residents fight to keep a sense of normalcy and search for a way out, they must also survive the threats of the surrounding forest – including the terrifying creatures that come out when the sun goes down.",Harold Perrineau Catalina Sandino Moreno Eion Bailey Pegah Ghafoori Simon Webster,mystery drama scifi  fantasy harold perrineau catalina sandino moreno eion bailey pegah ghafoori simon webster horror unravel the mystery of a nightmarish town in middle america that traps all those who enter as the unwilling residents fight to keep a sense of normalcy and search for a way out they must also survive the threats of the surrounding forest  including the terrifying creatures that come out when the sun goes down,https://image.tmdb.org/t/p/w500/oHloS9XeMk3bhntBKHzMAJFIH49.jpg,https://image.tmdb.org/t/p/w500/q3UGWifvIpdey1T2efX4dSmbZpU.jpg,4.0,2022.0
32798,Hawaii Five-0,Crime Drama Action & Adventure,hawaii remake task force criminal investigation,"Steve McGarrett returns home to Oahu, in order to find his father's killer. The governor offers him the chance to run his own task force (Five-0). Steve's team is joined by Chin Ho Kelly, Danny ""Danno"" Williams, and Kono Kalakaua.",Katrina Law Scott Caan Chi McBride Ian Anthony Dale Meaghan Rath,crime drama action  adventure katrina law scott caan chi mcbride ian anthony dale meaghan rath hawaii remake task force criminal investigation steve mcgarrett returns home to oahu in order to find his fathers killer the governor offers him the chance to run his own task force five0 steves team is joined by chin ho kelly danny danno williams and kono kalakaua,https://image.tmdb.org/t/p/w500/sIdCKlmM2nU4akIvFQaAIiU8YES.jpg,https://image.tmdb.org/t/p/w500/ej5VNvBy4VqCqsuamY4oe4EiwFb.jpg,,2010.0
2316,The Office,Comedy,work boss office mockumentary remake employer employee relationship sitcom employment workplace comedy,"The everyday lives of office employees in the Scranton, Pennsylvania branch of the fictional Dunder Mifflin Paper Company.",John Krasinski Rainn Wilson Ed Helms Jenna Fischer,comedy john krasinski rainn wilson ed helms jenna fischer work boss office mockumentary remake employer employee relationship sitcom employment workplace comedy the everyday lives of office employees in the scranton pennsylvania branch of the fictional dunder mifflin paper company,https://image.tmdb.org/t/p/w500/dg9e5fPRRId8PoBE0F6jl5y85Eu.jpg,https://image.tmdb.org/t/p/w500/cvf8IRQBm6x0bMVrfX2sMO9BMMm.jpg,4.15,2005.0
46296,Spartacus,Drama,gladiator arena ancient rome slave peplum,"Torn from his homeland and the woman he loves, Spartacus is condemned to the brutal world of the arena where blood and death are primetime entertainment.",Cynthia Addai-Robinson Manu Bennett Brett Tucker Ellen Hollman Hanna Mangan Lawrence,drama cynthia addairobinson manu bennett brett tucker ellen hollman hanna mangan lawrence gladiator arena ancient rome slave peplum torn from his homeland and the woman he loves spartacus is condemned to the brutal world of the arena where blood and death are primetime entertainment,https://image.tmdb.org/t/p/w500/6Qub5MoaCedTDvOLIFam0SVjyZx.jpg,https://image.tmdb.org/t/p/w500/xyHrlFr8W9bGysDsYQRRfD3cdoR.jpg,4.1,2010.0
1100,How I Met Your Mother,Comedy,self-discovery roommate group of friends sitcom searching for love,A father recounts to his children - through a series of flashbacks - the journey he and his four best friends took leading up to him meeting their mother.,Cobie Smulders Cristin Milioti Neil Patrick Harris Alyson Hannigan Josh Radnor,comedy cobie smulders cristin milioti neil patrick harris alyson hannigan josh radnor selfdiscovery roommate group of friends sitcom searching for love a father recounts to his children  through a series of flashbacks  the journey he and his four best friends took leading up to him meeting their mother,https://image.tmdb.org/t/p/w500/b34jPzmB0wZy7EjUZoleXOl2RRI.jpg,https://image.tmdb.org/t/p/w500/5BMwFwNzSidVYArn561acqtktxv.jpg,3.85,2005.0
92685,The Owl House,Animation Sci-Fi & Fantasy Family Action & Adventure Comedy,witch magic school of witchcraft apprentice portal children cartoon,"An animated fantasy-comedy series that follows Luz, a self-assured teenage girl who accidentally stumbles upon a portal to a magical world where she befriends a rebellious witch, Eda, and an adorably tiny warrior, King. Despite not having magical abilities, Luz pursues her dream of becoming a witch by serving as Eda's apprentice at the Owl House and ultimately finds a new family in an unlikely setting.",Wendie Malick Alex Hirsch Sarah-Nicole Robles,animation scifi  fantasy family action  adventure comedy wendie malick alex hirsch sarahnicole robles witch magic school of witchcraft apprentice portal children cartoon an animated fantasycomedy series that follows luz a selfassured teenage girl who accidentally stumbles upon a portal to a magical world where she befriends a rebellious witch eda and an adorably tiny warrior king despite not having magical abilities luz pursues her dream of becoming a witch by serving as edas apprentice at the owl house and ultimately finds a new family in an unlikely setting,https://image.tmdb.org/t/p/w500/zhdy3PcNVE15wj1wrxn45ARZBnx.jpg,https://image.tmdb.org/t/p/w500/cHyY5z4txdVyGtYMvBJhCqCcJso.jpg,4.3,2020.0
1418,The Big Bang Theory,Comedy,nerd geek friends scientist sitcom,"The sitcom is centered on five characters living in Pasadena, California: roommates Leonard Hofstadter and Sheldon Cooper; Penny, a waitress and aspiring actress who lives across the hall; and Leonard and Sheldon's equally geeky and socially awkward friends and co-workers, mechanical engineer Howard Wolowitz and astrophysicist Raj Koothrappali. The geekiness and intellect of the four guys is contrasted for comic effect with Penny's social skills and common sense.",Simon Helberg Jim Parsons Kaley Cuoco Kunal Nayyar Mayim Bialik,comedy simon helberg jim parsons kaley cuoco kunal nayyar mayim bialik nerd geek friends scientist sitcom the sitcom is centered on five characters living in pasadena california roommates leonard hofstadter and sheldon cooper penny a waitress and aspiring actress who lives across the hall and leonard and sheldons equally geeky and socially awkward friends and coworkers mechanical engineer howard wolowitz and astrophysicist raj koothrappali the geekiness and intellect of the four guys is contrasted for comic effect with pennys social skills and common sense,https://image.tmdb.org/t/p/w500/ooBGRQBdbGzBxAVfExiO8r7kloA.jpg,https://image.tmdb.org/t/p/w500/7RySzFeK3LPVMXcPtqfZnl6u4p1.jpg,4.0,2007.0
1620,CSI: Miami,Drama Mystery Crime,"miami, florida police detective spin off forensic science","CSI: Miami follows Crime Scene Investigators working for the Miami-Dade Police Department as they use physical evidence, similar to their Las Vegas counterparts, to solve grisly murders. The series mixes deduction, gritty subject matter, and character-driven drama in the same vein as the original series in the CSI franchise, except that the Miami CSIs are cops first, scientists second.",Emily Procter Eva LaRue David Caruso Rex Linn Adam Rodríguez,drama mystery crime emily procter eva larue david caruso rex linn adam rodríguez miami florida police detective spin off forensic science csi miami follows crime scene investigators working for the miamidade police department as they use physical evidence similar to their las vegas counterparts to solve grisly murders the series mixes deduction gritty subject matter and characterdriven drama in the same vein as the original series in the csi franchise except that the miami csis are cops first scientists second,https://image.tmdb.org/t/p/w500/gQOZRxFb6MHeMqQ9R6qRNMS337l.jpg,https://image.tmdb.org/t/p/w500/2sjy8Tu8PJGFQI4Foz4682qk8Mw.jpg,4.1,2002.0
4629,Stargate SG-1,Sci-Fi & Fantasy Action & Adventure Mystery,space travel alien space travel alien planet military distant  planet secret military program,"The story of Stargate SG-1 begins about a year after the events of the feature film, when the United States government learns that an ancient alien device called the Stargate can access a network of such devices on a multitude of planets. SG-1 is an elite Air Force special operations team, one of more than two dozen teams from Earth who explore the galaxy and defend against alien threats such as the Goa'uld, Replicators, and the Ori.",Amanda Tapping Claudia Black Beau Bridges Michael Shanks Christopher Judge,scifi  fantasy action  adventure mystery amanda tapping claudia black beau bridges michael shanks christopher judge space travel alien space travel alien planet military distant  planet secret military program the story of stargate sg1 begins about a year after the events of the feature film when the united states government learns that an ancient alien device called the stargate can access a network of such devices on a multitude of planets sg1 is an elite air force special operations team one of more than two dozen teams from earth who explore the galaxy and defend against alien threats such as the goauld replicators and the ori,https://image.tmdb.org/t/p/w500/rst5xc4f7v1KiDiQjzDiZqLtBpl.jpg,https://image.tmdb.org/t/p/w500/mt3SRKq7uRBKVntaBg2ofsDfOdg.jpg,4.35,1997.0
1398,The Sopranos,Drama,drug dealer new jersey italian american mafia boss dysfunctional family strip club family relationships dysfunctional marriage mobster organized crime mafia psychiatrist family criminal organization,"The story of New Jersey-based Italian-American mobster Tony Soprano and the difficulties he faces as he tries to balance the conflicting requirements of his home life and the criminal organization he heads. Those difficulties are often highlighted through his ongoing professional relationship with psychiatrist Jennifer Melfi. The show features Tony's family members and Mafia associates in prominent roles and story arcs, most notably his wife Carmela and his cousin and protégé Christopher Moltisanti.",Michael Imperioli James Gandolfini Aida Turturro Lorraine Bracco Edie Falco,drama michael imperioli james gandolfini aida turturro lorraine bracco edie falco drug dealer new jersey italian american mafia boss dysfunctional family strip club family relationships dysfunctional marriage mobster organized crime mafia psychiatrist family criminal organization the story of new jerseybased italianamerican mobster tony soprano and the difficulties he faces as he tries to balance the conflicting requirements of his home life and the criminal organization he heads those difficulties are often highlighted through his ongoing professional relationship with psychiatrist jennifer melfi the show features tonys family members and mafia associates in prominent roles and story arcs most notably his wife carmela and his cousin and protégé christopher moltisanti,https://image.tmdb.org/t/p/w500/57okJJUBK0AaijxLh3RjNUaMvFI.jpg,https://image.tmdb.org/t/p/w500/lNpkvX2s8LGB0mjGODMT4o6Up7j.jpg,3.95,1999.0
